"player1","player2","win1","win2"
"Anett Kontaveit","Elena Gabriela Ruse",1,0
"Anett Kontaveit","Elise Mertens",1,1
"Anett Kontaveit","Garbine Muguruza",1,2
"Anett Kontaveit","Heather Watson",1,0
"Anett Kontaveit","Iga Swiatek",0,2
"Anett Kontaveit","Irina Camelia Begu",1,0
"Anett Kontaveit","Jaqueline Cristian",1,0
"Anett Kontaveit","Jelena Ostapenko",2,0
"Anett Kontaveit","Jennifer Brady",1,0
"Anett Kontaveit","Jessica Pegula",0,1
"Anett Kontaveit","Jil Teichmann",2,1
"Anett Kontaveit","Kaia Kanepi",1,0
"Anett Kontaveit","Karolina Pliskova",1,0
"Anett Kontaveit","Katerina Siniakova",3,0
"Anett Kontaveit","Kristina Kucova",1,0
"Anett Kontaveit","Lauren Davis",1,0
"Anett Kontaveit","Madison Brengle",1,0
"Anett Kontaveit","Mai Hontama",0,1
"Anett Kontaveit","Maria Sakkari",4,1
"Anett Kontaveit","Marketa Vondrousova",1,1
"Anett Kontaveit","Martina Trevisan",1,0
"Anett Kontaveit","Ons Jabeur",2,2
"Anett Kontaveit","Paula Badosa",1,0
"Anett Kontaveit","Petra Kvitova",1,1
"Anett Kontaveit","Rebecca Peterson",1,0
"Anett Kontaveit","Samantha Stosur",1,0
"Anett Kontaveit","Sara Sorribes Tormo",1,0
"Anett Kontaveit","Serena Williams",0,1
"Anett Kontaveit","Shelby Rogers",0,1
"Anett Kontaveit","Shuai Zhang",1,1
"Anett Kontaveit","Simona Halep",1,0
"Anett Kontaveit","Sorana Cirstea",4,0
"Anett Kontaveit","Tereza Martincova",2,1
"Anett Kontaveit","Timea Babos",1,0
"Anett Kontaveit","Veronika Kudermetova",0,1
"Anett Kontaveit","Victoria Azarenka",1,0
"Anett Kontaveit","Xiyu Wang",1,0
"Ysaline Bonaventure","Anett Kontaveit",0,1
"Angelique Kerber","Anhelina Kalinina",1,0
"Angelique Kerber","Ashleigh Barty",0,1
"Angelique Kerber","Barbora Krejcikova",1,0
"Angelique Kerber","Belinda Bencic",0,1
"Angelique Kerber","Bernarda Pera",0,1
"Angelique Kerber","Caroline Garcia",0,1
"Angelique Kerber","Daria Kasatkina",2,0
"Angelique Kerber","Dayana Yastremska",1,0
"Angelique Kerber","Elina Svitolina",1,0
"Angelique Kerber","Iga Swiatek",0,1
"Angelique Kerber","Jelena Ostapenko",1,0
"Angelique Kerber","Jil Teichmann",0,2
"Angelique Kerber","Kaia Kanepi",0,1
"Angelique Kerber","Katerina Siniakova",2,0
"Angelique Kerber","Leylah Fernandez",0,1
"Angelique Kerber","Maria Sakkari",1,1
"Angelique Kerber","Naomi Osaka",0,1
"Angelique Kerber","Ons Jabeur",1,0
"Angelique Kerber","Paula Badosa",0,1
"Angelique Kerber","Petra Kvitova",1,0
"Angelique Kerber","Qinwen Zheng",1,0
"Angelique Kerber","Renata Zarazua",1,0
"Angelique Kerber","Sloane Stephens",1,0
"Angelique Kerber","Victoria Azarenka",0,1
"Anhelina Kalinina","Anna Blinkova",0,1
"Anhelina Kalinina","Anna Lena Friedsam",1,0
"Anhelina Kalinina","Beatriz Haddad Maia",1,0
"Anhelina Kalinina","Bernarda Pera",1,0
"Anhelina Kalinina","Clara Burel",1,0
"Anhelina Kalinina","Clara Tauson",0,1
"Anhelina Kalinina","Cori Gauff",0,1
"Anhelina Kalinina","Daria Kasatkina",1,0
"Anhelina Kalinina","Ekaterina Alexandrova",0,1
"Anhelina Kalinina","Elise Mertens",0,1
"Anhelina Kalinina","Eugenie Bouchard",1,0
"Anhelina Kalinina","Iga Swiatek",0,1
"Anhelina Kalinina","Jelena Ostapenko",0,1
"Anhelina Kalinina","Jessica Pegula",0,2
"Anhelina Kalinina","Kaia Kanepi",0,1
"Anhelina Kalinina","Laura Siegemund",0,1
"Anhelina Kalinina","Lesley Pattinama Kerkhove",1,0
"Anhelina Kalinina","Madison Keys",1,0
"Anhelina Kalinina","Martina Trevisan",1,0
"Anhelina Kalinina","Mayar Sherif",1,0
"Anhelina Kalinina","Petra Kvitova",0,1
"Anhelina Kalinina","Sara Errani",1,0
"Anhelina Kalinina","Shelby Rogers",0,1
"Anhelina Kalinina","Sorana Cirstea",1,0
"Anhelina Kalinina","Tamara Zidansek",0,1
"Anhelina Kalinina","Veronika Kudermetova",0,1
"Anhelina Kalinina","Ysaline Bonaventure",1,0
"Ankita Raina","Elisabetta Cocciaretto",1,0
"Ankita Raina","Jelena Ostapenko",0,1
"Ankita Raina","Kimberly Birrell",0,1
"Ankita Raina","Lin Zhu",0,1
"Ankita Raina","Maddison Inglis",1,0
"Ankita Raina","Tatjana Maria",0,1
"Ann Li","Arantxa Rus",1,0
"Ann Li","Aryna Sabalenka",0,1
"Ann Li","Camila Osorio",1,1
"Ann Li","Claire Liu",1,0
"Ann Li","Clara Tauson",0,1
"Ann Li","Donna Vekic",1,0
"Ann Li","Garbine Muguruza",0,1
"Ann Li","Irina Camelia Begu",1,0
"Ann Li","Jennifer Brady",1,0
"Ann Li","Kaia Kanepi",0,1
"Ann Li","Kamilla Rakhimova",2,0
"Ann Li","Kristina Kucova",0,1
"Ann Li","Liudmila Samsonova",0,1
"Ann Li","Madison Brengle",1,0
"Ann Li","Magdalena Frech",1,0
"Ann Li","Maria Sakkari",0,1
"Ann Li","Mayar Sherif",2,0
"Ann Li","Misaki Doi",0,1
"Ann Li","Nuria Parrizas Diaz",1,0
"Ann Li","Ons Jabeur",0,1
"Ann Li","Rebecca Marino",0,1
"Ann Li","Saisai Zheng",1,0
"Ann Li","Shuai Zhang",1,0
"Ann Li","Sofia Kenin",1,0
"Ann Li","Sorana Cirstea",1,0
"Ann Li","Tamara Zidansek",1,0
"Ann Li","Varvara Gracheva",1,0
"Ann Li","Veronika Kudermetova",1,0
"Ann Li","Viktorija Golubic",0,1
"Ann Li","Xin Yu Wang",0,2
"Anna Blinkova","Barbora Krejcikova",0,2
"Anna Blinkova","Caty Mcnally",0,1
"Anna Blinkova","Irina Camelia Begu",0,1
"Anna Blinkova","Jasmine Paolini",1,0
"Anna Blinkova","Jelena Ostapenko",0,1
"Anna Blinkova","Misaki Doi",0,1
"Anna Blinkova","Ons Jabeur",0,2
"Anna Blinkova","Rebecca Marino",0,1
"Anna Blinkova","Tamara Zidansek",0,1
"Anna Blinkova","Varvara Gracheva",1,1
"Anna Blinkova","Viktorija Golubic",0,1
"Anna Blinkova","Xin Yu Wang",1,0
"Anna Bondar","Camila Giorgi",0,1
"Anna Bondar","Caroline Garcia",1,0
"Anna Bondar","Danielle Collins",0,1
"Anna Bondar","Elise Mertens",0,1
"Anna Bondar","Harriet Dart",1,0
"Anna Bondar","Katerina Siniakova",1,0
"Anna Bondar","Katie Boulter",1,0
"Anna Bondar","Mona Barthel",0,1
"Anna Bondar","Petra Martic",0,1
"Anna Bondar","Sorana Cirstea",0,1
"Anna Bondar","Tatjana Maria",0,1
"Anna Kalinskaya","Aryna Sabalenka",0,1
"Anna Kalinskaya","Barbora Krejcikova",1,0
"Anna Kalinskaya","Camila Osorio",1,0
"Anna Kalinskaya","Caroline Garcia",0,1
"Anna Kalinskaya","Claire Liu",1,0
"Anna Kalinskaya","Danka Kovinic",1,0
"Anna Kalinskaya","Daria Kasatkina",1,1
"Anna Kalinskaya","Dayana Yastremska",1,0
"Anna Kalinskaya","Elise Mertens",1,0
"Anna Kalinskaya","Garbine Muguruza",0,1
"Anna Kalinskaya","Harmony Tan",1,0
"Anna Kalinskaya","Irina Camelia Begu",1,0
"Anna Kalinskaya","Jasmine Paolini",0,1
"Anna Kalinskaya","Kaia Kanepi",0,1
"Anna Kalinskaya","Karolina Pliskova",1,0
"Anna Kalinskaya","Katie Boulter",0,1
"Anna Kalinskaya","Leylah Fernandez",0,1
"Anna Kalinskaya","Liudmila Samsonova",0,1
"Anna Kalinskaya","Lucia Bronzetti",0,1
"Anna Kalinskaya","Madison Brengle",1,0
"Anna Kalinskaya","Maria Sakkari",0,1
"Anna Kalinskaya","Marie Bouzkova",0,1
"Anna Kalinskaya","Martina Trevisan",2,0
"Anna Kalinskaya","Nadia Podoroska",1,0
"Anna Kalinskaya","Nina Stojanovic",1,0
"Anna Kalinskaya","Ons Jabeur",0,1
"Anna Kalinskaya","Petra Martic",1,0
"Anna Kalinskaya","Qinwen Zheng",1,0
"Anna Kalinskaya","Rebecca Peterson",1,0
"Anna Kalinskaya","Sara Sorribes Tormo",1,0
"Anna Kalinskaya","Simona Halep",1,0
"Anna Kalinskaya","Sloane Stephens",0,1
"Anna Kalinskaya","Sorana Cirstea",0,1
"Anna Kalinskaya","Veronika Kudermetova",0,1
"Anna Kalinskaya","Viktorija Golubic",1,1
"Anna Kalinskaya","Xin Yu Wang",1,0
"Anna Karolina Schmiedlova","Ashlyn Krueger",1,0
"Anna Karolina Schmiedlova","Danielle Collins",0,1
"Anna Karolina Schmiedlova","Daria Saville",0,1
"Anna Karolina Schmiedlova","Ekaterina Alexandrova",0,1
"Anna Karolina Schmiedlova","Jaqueline Cristian",1,0
"Anna Karolina Schmiedlova","Jasmine Paolini",1,1
"Anna Karolina Schmiedlova","Jelena Ostapenko",0,1
"Anna Karolina Schmiedlova","Kaja Juvan",1,0
"Anna Karolina Schmiedlova","Katie Boulter",1,0
"Anna Karolina Schmiedlova","Leylah Fernandez",0,1
"Anna Karolina Schmiedlova","Marie Bouzkova",0,1
"Anna Karolina Schmiedlova","Maryna Zanevska",1,0
"Anna Karolina Schmiedlova","Nadia Podoroska",1,0
"Anna Karolina Schmiedlova","Nao Hibino",1,0
"Anna Karolina Schmiedlova","Nuria Parrizas Diaz",1,0
"Anna Karolina Schmiedlova","Ons Jabeur",0,1
"Anna Karolina Schmiedlova","Qiang Wang",0,1
"Anna Karolina Schmiedlova","Renata Zarazua",1,0
"Anna Karolina Schmiedlova","Sara Sorribes Tormo",0,2
"Anna Karolina Schmiedlova","Shuai Zhang",0,1
"Anna Karolina Schmiedlova","Zarina Diyas",0,1
"Anna Lena Friedsam","Arianne Hartono",0,1
"Anna Lena Friedsam","Arina Rodionova",1,0
"Anna Lena Friedsam","Diane Parry",1,0
"Anna Lena Friedsam","Elizabeth Mandlik",1,0
"Anna Lena Friedsam","Emma Raducanu",1,0
"Anna Lena Friedsam","Heather Watson",1,0
"Anna Lena Friedsam","Katerina Siniakova",0,1
"Anna Lena Friedsam","Lauren Davis",0,1
"Vitalia Diatchenko","Anna Lena Friedsam",1,0
"Arantxa Rus","Belinda Bencic",0,1
"Arantxa Rus","Camila Giorgi",0,1
"Arantxa Rus","Danka Kovinic",1,0
"Arantxa Rus","Greet Minnen",1,1
"Arantxa Rus","Heather Watson",0,1
"Arantxa Rus","Iga Swiatek",0,1
"Arantxa Rus","Katie Volynets",0,1
"Arantxa Rus","Maria Sakkari",0,1
"Arantxa Rus","Marie Bouzkova",1,0
"Arantxa Rus","Petra Kvitova",0,2
"Arantxa Rus","Shelby Rogers",0,1
"Arantxa Rus","Shuai Zhang",0,1
"Arantxa Rus","Tamara Zidansek",0,1
"Arantxa Rus","Tereza Martincova",0,1
"Arantxa Rus","Venus Williams",0,1
"Arantxa Rus","Veronika Kudermetova",1,0
"Arantxa Rus","Viktorija Golubic",1,0
"Arantxa Rus","Xiyu Wang",1,1
"Arianne Hartono","Jelena Ostapenko",0,1
"Arianne Hartono","Magda Linette",0,1
"Arina Rodionova","Caroline Garcia",0,1
"Arina Rodionova","Elena Gabriela Ruse",0,1
"Arina Rodionova","Madison Brengle",0,1
"Arina Rodionova","Vera Zvonareva",0,1
"Aryna Sabalenka","Ashleigh Barty",0,1
"Aryna Sabalenka","Barbora Krejcikova",1,0
"Aryna Sabalenka","Caroline Dolehide",1,0
"Aryna Sabalenka","Caroline Garcia",0,2
"Aryna Sabalenka","Clara Burel",1,0
"Aryna Sabalenka","Cori Gauff",0,1
"Aryna Sabalenka","Danielle Collins",2,0
"Aryna Sabalenka","Daria Kasatkina",1,1
"Aryna Sabalenka","Donna Vekic",0,2
"Aryna Sabalenka","Ekaterina Alexandrova",0,1
"Aryna Sabalenka","Elena Rybakina",1,0
"Aryna Sabalenka","Elise Mertens",1,0
"Aryna Sabalenka","Garbine Muguruza",0,2
"Aryna Sabalenka","Iga Swiatek",2,2
"Aryna Sabalenka","Irina Camelia Begu",0,1
"Aryna Sabalenka","Jasmine Paolini",0,1
"Aryna Sabalenka","Jessica Pegula",1,0
"Aryna Sabalenka","Jil Teichmann",1,0
"Aryna Sabalenka","Kaia Kanepi",1,2
"Aryna Sabalenka","Kaja Juvan",0,1
"Aryna Sabalenka","Karolina Pliskova",1,1
"Aryna Sabalenka","Leylah Fernandez",0,1
"Aryna Sabalenka","Liudmila Samsonova",0,1
"Aryna Sabalenka","Magda Linette",1,0
"Aryna Sabalenka","Maria Sakkari",1,2
"Aryna Sabalenka","Marketa Vondrousova",2,0
"Aryna Sabalenka","Marta Kostyuk",1,0
"Aryna Sabalenka","Nina Stojanovic",1,0
"Aryna Sabalenka","Ons Jabeur",2,0
"Aryna Sabalenka","Paula Badosa",0,2
"Aryna Sabalenka","Petra Kvitova",0,1
"Aryna Sabalenka","Polona Hercog",1,0
"Aryna Sabalenka","Rebecca Marino",1,0
"Aryna Sabalenka","Rebecca Peterson",0,1
"Aryna Sabalenka","Sara Sorribes Tormo",1,0
"Aryna Sabalenka","Serena Williams",0,1
"Aryna Sabalenka","Shelby Rogers",1,0
"Aryna Sabalenka","Shuai Zhang",1,0
"Aryna Sabalenka","Sloane Stephens",2,0
"Aryna Sabalenka","Storm Sanders",1,0
"Aryna Sabalenka","Tamara Zidansek",1,0
"Tsvetana Pironkova","Aryna Sabalenka",0,1
"Aryna Sabalenka","Veronika Kudermetova",2,0
"Aryna Sabalenka","Victoria Azarenka",1,0
"Aryna Sabalenka","Viktoria Kuzmova",1,0
"Aryna Sabalenka","Xin Yu Wang",1,0
"Ashleigh Barty","Barbora Krejcikova",1,0
"Ashleigh Barty","Bianca Andreescu",1,0
"Ashleigh Barty","Camila Giorgi",1,0
"Ashleigh Barty","Clara Tauson",1,0
"Ashleigh Barty","Cori Gauff",1,0
"Ashleigh Barty","Danielle Collins",1,1
"Ashleigh Barty","Danka Kovinic",1,0
"Ashleigh Barty","Daria Saville",1,0
"Ashleigh Barty","Ekaterina Alexandrova",1,0
"Ashleigh Barty","Elena Rybakina",1,0
"Ashleigh Barty","Elina Svitolina",1,0
"Ashleigh Barty","Garbine Muguruza",1,0
"Ashleigh Barty","Heather Watson",1,0
"Ashleigh Barty","Iga Swiatek",1,0
"Ashleigh Barty","Jelena Ostapenko",1,0
"Ashleigh Barty","Jessica Pegula",1,0
"Ashleigh Barty","Jil Teichmann",1,0
"Ashleigh Barty","Karolina Muchova",0,1
"Ashleigh Barty","Kristina Kucova",1,0
"Ashleigh Barty","Lesia Tsurenko",1,0
"Ashleigh Barty","Lucia Bronzetti",1,0
"Ashleigh Barty","Madison Keys",1,0
"Ashleigh Barty","Marie Bouzkova",1,0
"Ashleigh Barty","Sara Sorribes Tormo",0,1
"Ashleigh Barty","Serena Williams",1,0
"Ashleigh Barty","Shelby Rogers",2,1
"Ashleigh Barty","Sofia Kenin",1,0
"Ashleigh Barty","Vera Zvonareva",1,0
"Ashleigh Barty","Victoria Azarenka",2,0
"Ashlyn Krueger","Qiang Wang",0,1
"Ashlyn Krueger","Tereza Martincova",0,1
"Ashlyn Krueger","Victoria Azarenka",0,1
"Ashlyn Krueger","Yulia Putintseva",0,1
"Ekaterina Alexandrova","Asia Muhammad",1,0
"Asia Muhammad","Elise Mertens",0,1
"Asia Muhammad","Jessica Pegula",0,1
"Asia Muhammad","Lizette Cabrera",1,0
"Asia Muhammad","Madison Keys",1,0
"Asia Muhammad","Tereza Martincova",0,1
"Astra Sharma","Barbora Krejcikova",0,1
"Astra Sharma","Clara Tauson",0,2
"Astra Sharma","Daria Kasatkina",0,1
"Astra Sharma","Donna Vekic",1,0
"Astra Sharma","Harriet Dart",1,0
"Astra Sharma","Kaia Kanepi",0,1
"Astra Sharma","Katarzyna Kawa",0,1
"Astra Sharma","Leylah Fernandez",1,0
"Astra Sharma","Magda Linette",1,0
"Astra Sharma","Nao Hibino",0,1
"Astra Sharma","Naomi Osaka",0,1
"Astra Sharma","Ons Jabeur",0,1
"Astra Sharma","Rebecca Peterson",0,1
"Astra Sharma","Sara Sorribes Tormo",0,1
"Astra Sharma","Victoria Azarenka",0,1
"Barbora Krejcikova","Beatriz Haddad Maia",1,0
"Barbora Krejcikova","Belinda Bencic",2,2
"Barbora Krejcikova","Bernarda Pera",0,1
"Barbora Krejcikova","Caroline Garcia",2,0
"Barbora Krejcikova","Christina Mchale",1,0
"Barbora Krejcikova","Daria Kasatkina",1,0
"Barbora Krejcikova","Dayana Yastremska",1,1
"Barbora Krejcikova","Ekaterina Alexandrova",0,1
"Barbora Krejcikova","Elena Rybakina",2,0
"Barbora Krejcikova","Fernanda Contreras Gomez",1,0
"Barbora Krejcikova","Garbine Muguruza",2,2
"Barbora Krejcikova","Iga Swiatek",1,1
"Barbora Krejcikova","Jaqueline Cristian",1,0
"Barbora Krejcikova","Jelena Ostapenko",2,1
"Barbora Krejcikova","Jennifer Brady",0,1
"Barbora Krejcikova","Jil Teichmann",1,0
"Barbora Krejcikova","Kamilla Rakhimova",1,0
"Barbora Krejcikova","Karolina Pliskova",0,2
"Barbora Krejcikova","Katerina Siniakova",1,0
"Barbora Krejcikova","Lauren Davis",1,0
"Barbora Krejcikova","Leylah Fernandez",1,0
"Barbora Krejcikova","Madison Keys",0,1
"Barbora Krejcikova","Magda Linette",1,0
"Barbora Krejcikova","Maria Sakkari",1,0
"Barbora Krejcikova","Marta Kostyuk",1,0
"Barbora Krejcikova","Nao Hibino",0,1
"Barbora Krejcikova","Paula Badosa",0,2
"Barbora Krejcikova","Saisai Zheng",1,0
"Barbora Krejcikova","Shelby Rogers",1,0
"Barbora Krejcikova","Svetlana Kuznetsova",1,0
"Barbora Krejcikova","Tereza Martincova",1,0
"Barbora Krejcikova","Veronika Kudermetova",0,1
"Barbora Krejcikova","Victoria Azarenka",1,0
"Barbora Krejcikova","Xin Yu Wang",1,0
"Barbora Krejcikova","Xiyu Wang",1,0
"Barbora Krejcikova","Ysaline Bonaventure",1,0
"Barbora Krejcikova","Yulia Putintseva",0,1
"Barbora Krejcikova","Zarina Diyas",2,0
"Beatriz Haddad Maia","Belinda Bencic",1,1
"Beatriz Haddad Maia","Bianca Andreescu",0,1
"Beatriz Haddad Maia","Claire Liu",0,1
"Beatriz Haddad Maia","Clara Tauson",1,1
"Beatriz Haddad Maia","Cristina Bucsa",1,0
"Beatriz Haddad Maia","Harriet Dart",0,1
"Beatriz Haddad Maia","Iga Swiatek",1,0
"Beatriz Haddad Maia","Jelena Ostapenko",0,1
"Beatriz Haddad Maia","Karolina Muchova",0,1
"Beatriz Haddad Maia","Karolina Pliskova",2,0
"Beatriz Haddad Maia","Katerina Siniakova",0,1
"Beatriz Haddad Maia","Katie Volynets",1,0
"Beatriz Haddad Maia","Leylah Fernandez",1,1
"Beatriz Haddad Maia","Linda Noskova",1,0
"Beatriz Haddad Maia","Maria Sakkari",1,0
"Beatriz Haddad Maia","Marie Bouzkova",1,0
"Beatriz Haddad Maia","Martina Trevisan",1,0
"Beatriz Haddad Maia","Mayar Sherif",1,0
"Beatriz Haddad Maia","Naomi Osaka",1,0
"Beatriz Haddad Maia","Nuria Parrizas Diaz",1,0
"Beatriz Haddad Maia","Panna Udvardy",1,0
"Beatriz Haddad Maia","Sara Sorribes Tormo",0,1
"Beatriz Haddad Maia","Simona Halep",0,2
"Beatriz Haddad Maia","Sofia Kenin",1,0
"Beatriz Haddad Maia","Veronika Kudermetova",0,1
"Beatriz Haddad Maia","Xin Yu Wang",2,0
"Belinda Bencic","Clara Tauson",0,1
"Belinda Bencic","Cori Gauff",1,0
"Belinda Bencic","Daria Saville",1,0
"Belinda Bencic","Donna Vekic",1,0
"Belinda Bencic","Elena Rybakina",1,1
"Belinda Bencic","Elise Mertens",0,1
"Belinda Bencic","Emma Raducanu",0,1
"Belinda Bencic","Eugenie Bouchard",1,0
"Belinda Bencic","Garbine Muguruza",1,0
"Belinda Bencic","Heather Watson",1,0
"Belinda Bencic","Iga Swiatek",1,1
"Belinda Bencic","Jasmine Paolini",1,0
"Belinda Bencic","Jessica Pegula",2,0
"Belinda Bencic","Jil Teichmann",0,1
"Belinda Bencic","Kaia Kanepi",0,1
"Belinda Bencic","Kaja Juvan",1,0
"Belinda Bencic","Karolina Muchova",1,0
"Belinda Bencic","Karolina Pliskova",1,1
"Belinda Bencic","Katie Boulter",1,0
"Belinda Bencic","Kristina Mladenovic",1,0
"Belinda Bencic","Lauren Davis",1,0
"Belinda Bencic","Leylah Fernandez",2,0
"Belinda Bencic","Liudmila Samsonova",0,2
"Belinda Bencic","Maddison Inglis",1,0
"Belinda Bencic","Madison Keys",0,1
"Belinda Bencic","Marketa Vondrousova",2,1
"Belinda Bencic","Marta Kostyuk",1,0
"Belinda Bencic","Martina Trevisan",1,0
"Belinda Bencic","Misaki Doi",2,0
"Belinda Bencic","Naomi Osaka",0,1
"Belinda Bencic","Oceane Dodin",1,0
"Belinda Bencic","Paula Badosa",0,1
"Belinda Bencic","Sara Sorribes Tormo",1,0
"Belinda Bencic","Serena Williams",1,0
"Belinda Bencic","Shelby Rogers",1,0
"Belinda Bencic","Sloane Stephens",0,1
"Belinda Bencic","Sorana Cirstea",1,2
"Belinda Bencic","Storm Sanders",1,0
"Belinda Bencic","Svetlana Kuznetsova",1,0
"Belinda Bencic","Tereza Martincova",2,0
"Belinda Bencic","Veronika Kudermetova",2,0
"Belinda Bencic","Zarina Diyas",2,0
"Bernarda Pera","Donna Vekic",1,0
"Bernarda Pera","Ekaterina Alexandrova",1,0
"Bernarda Pera","Fiona Ferro",1,0
"Bernarda Pera","Jaqueline Cristian",0,1
"Bernarda Pera","Jessica Pegula",0,1
"Bernarda Pera","Jil Teichmann",0,1
"Bernarda Pera","Johanna Konta",0,1
"Bernarda Pera","Liudmila Samsonova",0,1
"Bernarda Pera","Lucia Bronzetti",0,1
"Bernarda Pera","Marta Kostyuk",0,2
"Bernarda Pera","Nadia Podoroska",0,1
"Bernarda Pera","Olivia Gadecki",1,0
"Bernarda Pera","Petra Kvitova",0,2
"Bernarda Pera","Rebecca Peterson",1,0
"Bernarda Pera","Sara Sorribes Tormo",0,2
"Bernarda Pera","Sofia Kenin",1,0
"Bernarda Pera","Tamara Zidansek",0,1
"Bernarda Pera","Zarina Diyas",0,1
"Bianca Andreescu","Caroline Garcia",0,1
"Bianca Andreescu","Cori Gauff",0,1
"Bianca Andreescu","Daria Kasatkina",1,0
"Bianca Andreescu","Elisabetta Cocciaretto",1,0
"Bianca Andreescu","Garbine Muguruza",1,0
"Bianca Andreescu","Greet Minnen",1,0
"Bianca Andreescu","Harmony Tan",1,0
"Bianca Andreescu","Harriet Dart",1,0
"Bianca Andreescu","Irina Camelia Begu",1,0
"Bianca Andreescu","Jessica Pegula",0,1
"Bianca Andreescu","Jil Teichmann",1,0
"Bianca Andreescu","Karolina Muchova",0,1
"Bianca Andreescu","Lauren Davis",1,0
"Bianca Andreescu","Liudmila Samsonova",1,0
